competition,isu_year,is_short_program,category,event_type,judge_number,judge_name,judge_nationality
gpusa2024,2425,0,women,individual,2,Chihee RHEE,KOR
gpusa2024,2425,0,women,individual,3,CUTONE Kathaleen,USA
gpusa2024,2425,0,women,individual,4,antony grevisse,BEL
gpusa2024,2425,0,women,individual,5,Claudia STAHNKE,GER
gpusa2024,2425,0,women,individual,6,ABELE Agita,LAT
gpusa2024,2425,0,women,individual,7,Anita BERNASCONI,SUI
gpusa2024,2425,0,women,individual,8,EHALT Saara,FIN
gpusa2024,2425,0,women,individual,9,VERRUE Veronique,FRA
gpusa2024,2425,1,pairs,individual,1,ABE Tetsuo,JPN
gpusa2024,2425,1,pairs,individual,2,KLEIN Patty,CAN
gpusa2024,2425,1,pairs,individual,3,Lorrie PARKER,USA
gpusa2024,2425,1,pairs,individual,4,balczo katalin,HUN
gpusa2024,2425,1,pairs,individual,5,Albert ZAYDMAN,ISR
gpusa2024,2425,1,pairs,individual,6,martinez sasha,MEX
gpusa2024,2425,1,pairs,individual,7,antony grevisse,BEL
gpusa2024,2425,1,pairs,individual,8,LEVSHUNOVA Yulia,GEO
gpusa2024,2425,1,pairs,individual,9,EHALT Saara,FIN
gpusa2024,2425,0,pairs,individual,1,ABE Tetsuo,JPN
gpusa2024,2425,0,pairs,individual,2,KLEIN Patty,CAN
gpusa2024,2425,0,pairs,individual,3,Lorrie PARKER,USA
gpusa2024,2425,0,pairs,individual,4,balczo katalin,HUN
gpusa2024,2425,0,pairs,individual,5,Albert ZAYDMAN,ISR
gpusa2024,2425,0,pairs,individual,6,martinez sasha,MEX
gpusa2024,2425,0,pairs,individual,7,antony grevisse,BEL
gpusa2024,2425,0,pairs,individual,8,LEVSHUNOVA Yulia,GEO
gpusa2024,2425,0,pairs,individual,9,EHALT Saara,FIN
gpfra2024,2425,1,men,individual,1,KANO Makoto,JPN
gpfra2024,2425,1,men,individual,2,Regina SHAMSHILOVA,KAZ
gpfra2024,2425,1,men,individual,3,GALIMOVA Jelena,EST
gpfra2024,2425,1,men,individual,4,Hailan JIANG,CHN
gpfra2024,2425,1,men,individual,5,Bettina MEIER,SUI
gpfra2024,2425,1,men,individual,6,Gloria MORANDI,ITA
gpfra2024,2425,1,men,individual,7,KEEN Leslie,CAN
gpfra2024,2425,1,men,individual,8,Anthony LEROY,FRA
gpfra2024,2425,1,men,individual,9,MATHEWSON Stefanie,USA
gpfra2024,2425,0,men,individual,1,KANO Makoto,JPN
gpfra2024,2425,0,men,individual,2,Regina SHAMSHILOVA,KAZ
gpfra2024,2425,0,men,individual,3,GALIMOVA Jelena,EST
gpfra2024,2425,0,men,individual,4,Hailan JIANG,CHN
gpfra2024,2425,0,men,individual,5,Bettina MEIER,SUI
gpfra2024,2425,0,men,individual,6,Gloria MORANDI,ITA
gpfra2024,2425,0,men,individual,7,KEEN Leslie,CAN
gpfra2024,2425,0,men,individual,8,Anthony LEROY,FRA
gpfra2024,2425,0,men,individual,9,MATHEWSON Stefanie,USA
gpfra2024,2425,1,women,individual,1,MATHEWSON Stefanie,USA
gpfra2024,2425,1,women,individual,2,KANO Makoto,JPN
gpfra2024,2425,1,women,individual,3,kyung sakong won,KOR
gpfra2024,2425,1,women,individual,4,Albert SAADI,MON
gpfra2024,2425,1,women,individual,5,Erica TOPOLSKI,CAN
gpfra2024,2425,1,women,individual,6,CZOCZEK Ludwig,GER
gpfra2024,2425,1,women,individual,7,DE Francoise RAPPARD,BEL
gpfra2024,2425,1,women,individual,8,Isabelle PEROLINI,FRA
gpfra2024,2425,1,women,individual,9,Bettina MEIER,SUI
gpfra2024,2425,0,women,individual,1,MATHEWSON Stefanie,USA
gpfra2024,2425,0,women,individual,2,KANO Makoto,JPN
gpfra2024,2425,0,women,individual,3,kyung sakong won,KOR
gpfra2024,2425,0,women,individual,4,Albert SAADI,MON
gpfra2024,2425,0,women,individual,5,Erica TOPOLSKI,CAN
gpfra2024,2425,0,women,individual,6,CZOCZEK Ludwig,GER
gpfra2024,2425,0,women,individual,7,DE Francoise RAPPARD,BEL
gpfra2024,2425,0,women,individual,8,Isabelle PEROLINI,FRA
gpfra2024,2425,0,women,individual,9,Bettina MEIER,SUI
gpfra2024,2425,1,pairs,individual,1,Gloria MORANDI,ITA
gpfra2024,2425,1,pairs,individual,2,kyung sakong won,KOR
gpfra2024,2425,1,pairs,individual,3,Isabelle PEROLINI,FRA
gpfra2024,2425,1,pairs,individual,4,Regina SHAMSHILOVA,KAZ
gpfra2024,2425,1,pairs,individual,5,Eric HAMPTON,USA
gpfra2024,2425,1,pairs,individual,6,GALIMOVA Jelena,EST
gpfra2024,2425,1,pairs,individual,7,Erica TOPOLSKI,CAN
gpfra2024,2425,1,pairs,individual,8,DE Francoise RAPPARD,BEL
gpfra2024,2425,1,pairs,individual,9,CZOCZEK Ludwig,GER
gpfra2024,2425,0,pairs,individual,1,Gloria MORANDI,ITA
gpfra2024,2425,0,pairs,individual,2,kyung sakong won,KOR
gpfra2024,2425,0,pairs,individual,3,Isabelle PEROLINI,FRA
gpfra2024,2425,0,pairs,individual,4,Regina SHAMSHILOVA,KAZ
gpfra2024,2425,0,pairs,individual,5,Eric HAMPTON,USA
gpfra2024,2425,0,pairs,individual,6,GALIMOVA Jelena,EST
gpfra2024,2425,0,pairs,individual,7,Erica TOPOLSKI,CAN
gpfra2024,2425,0,pairs,individual,8,DE Francoise RAPPARD,BEL
gpfra2024,2425,0,pairs,individual,9,CZOCZEK Ludwig,GER
gpcan2025,2526,1,men,individual,1,LEVSHUNOVA Yulia,GEO
gpcan2025,2526,1,men,individual,2,GOSSELIN Veronique,CAN
gpcan2025,2526,1,men,individual,3,Claire SHEPHERD,GBR
gpcan2025,2526,1,men,individual,4,Aniela HEBEL-SZMAK,POL
gpcan2025,2526,1,men,individual,5,NOVARINO Nicolo,ITA
gpcan2025,2526,1,men,individual,6,KULIK Zanna,EST
gpcan2025,2526,1,men,individual,7,Florence VUYLSTEKER,FRA
gpcan2025,2526,1,men,individual,8,ROSENBLUTH Robert,USA
gpcan2025,2526,1,men,individual,9,OGAWA Yuko,JPN
gpcan2025,2526,0,men,individual,1,LEVSHUNOVA Yulia,GEO
gpcan2025,2526,0,men,individual,2,GOSSELIN Veronique,CAN
gpcan2025,2526,0,men,individual,3,Claire SHEPHERD,GBR
gpcan2025,2526,0,men,individual,4,Aniela HEBEL-SZMAK,POL
gpcan2025,2526,0,men,individual,5,NOVARINO Nicolo,ITA
gpcan2025,2526,0,men,individual,6,KULIK Zanna,EST
gpcan2025,2526,0,men,individual,7,Florence VUYLSTEKER,FRA
gpcan2025,2526,0,men,individual,8,ROSENBLUTH Robert,USA
gpcan2025,2526,0,men,individual,9,OGAWA Yuko,JPN
gpcan2025,2526,1,women,individual,1,HOWARD Karen,CAN
gpcan2025,2526,1,women,individual,2,ROSENBLUTH Robert,USA
gpcan2025,2526,1,women,individual,3,DE Francoise RAPPARD,BEL
gpcan2025,2526,1,women,individual,4,Chihee RHEE,KOR
gpcan2025,2526,1,women,individual,5,OGAWA Yuko,JPN
gpcan2025,2526,1,women,individual,6,Anita BERNASCONI,SUI
gpcan2025,2526,1,women,individual,7,NOVARINO Nicolo,ITA
gpcan2025,2526,1,women,individual,8,Aniela HEBEL-SZMAK,POL
gpcan2025,2526,1,women,individual,9,KULIK Zanna,EST
gpcan2025,2526,0,women,individual,1,HOWARD Karen,CAN
gpcan2025,2526,0,women,individual,2,ROSENBLUTH Robert,USA
gpcan2025,2526,0,women,individual,3,DE Francoise RAPPARD,BEL
gpcan2025,2526,0,women,individual,4,Chihee RHEE,KOR
gpcan2025,2526,0,women,individual,5,OGAWA Yuko,JPN
gpcan2025,2526,0,women,individual,6,Anita BERNASCONI,SUI
gpcan2025,2526,0,women,individual,7,NOVARINO Nicolo,ITA
gpcan2025,2526,0,women,individual,8,Aniela HEBEL-SZMAK,POL
gpcan2025,2526,0,women,individual,9,KULIK Zanna,EST
gpcan2025,2526,1,pairs,individual,1,Claudia STAHNKE,GER
gpcan2025,2526,1,pairs,individual,2,Sabrina WONG,CAN
gpcan2025,2526,1,pairs,individual,3,Anita BERNASCONI,SUI
gpcan2025,2526,1,pairs,individual,4,KRAUZIENE Laimute,LTU
gpcan2025,2526,1,pairs,individual,5,Florence VUYLSTEKER,FRA
gpcan2025,2526,1,pairs,individual,6,ROSENBLUTH Robert,USA
gpcan2025,2526,1,pairs,individual,7,DE Francoise RAPPARD,BEL
gpcan2025,2526,1,pairs,individual,8,Elizabeth RYAN,AUS
gpcan2025,2526,1,pairs,individual,9,Claire SHEPHERD,GBR
gpcan2025,2526,0,pairs,individual,1,Claudia STAHNKE,GER
gpcan2025,2526,0,pairs,individual,2,Sabrina WONG,CAN
gpcan2025,2526,0,pairs,individual,3,Anita BERNASCONI,SUI
gpcan2025,2526,0,pairs,individual,4,KRAUZIENE Laimute,LTU
gpcan2025,2526,0,pairs,individual,5,Florence VUYLSTEKER,FRA
gpcan2025,2526,0,pairs,individual,6,ROSENBLUTH Robert,USA
gpcan2025,2526,0,pairs,individual,7,DE Francoise RAPPARD,BEL
gpcan2025,2526,0,pairs,individual,8,Elizabeth RYAN,AUS
gpcan2025,2526,0,pairs,individual,9,Claire SHEPHERD,GBR
gpusa2025,2526,1,men,individual,1,MERIGUET Philippe,FRA
gpusa2025,2526,1,men,individual,2,WANG Yu,CHN
gpusa2025,2526,1,men,individual,3,Jung LEE Sue,KOR
gpusa2025,2526,1,men,individual,4,Anne CAMMETT,USA
gpusa2025,2526,1,men,individual,5,KLIUSHNIKOV Yury,AZE
gpusa2025,2526,1,men,individual,6,Karol PESCOSTA,ITA
gpusa2025,2526,1,men,individual,7,TAUCHMANOVA Vera,CZE
gpusa2025,2526,1,men,individual,8,HORIUCHI Ritsuko,JPN
gpusa2025,2526,1,men,individual,9,Nadezhda PARETSKAIA,KAZ
gpusa2025,2526,0,men,individual,1,MERIGUET Philippe,FRA
gpusa2025,2526,0,men,individual,2,WANG Yu,CHN
gpusa2025,2526,0,men,individual,3,Jung LEE Sue,KOR
gpusa2025,2526,0,men,individual,4,Anne CAMMETT,USA
gpusa2025,2526,0,men,individual,5,KLIUSHNIKOV Yury,AZE
gpusa2025,2526,0,men,individual,6,Karol PESCOSTA,ITA
gpusa2025,2526,0,men,individual,7,TAUCHMANOVA Vera,CZE
gpusa2025,2526,0,men,individual,8,HORIUCHI Ritsuko,JPN
gpusa2025,2526,0,men,individual,9,Nadezhda PARETSKAIA,KAZ
gpusa2025,2526,1,women,individual,1,Dawn EYERLY,USA
gpusa2025,2526,1,women,individual,2,FIODOROVA Nadezhda,GEO
gpusa2025,2526,1,women,individual,3,Agnieszka SWIDERSKA,POL
gpusa2025,2526,1,women,individual,4,Nadezhda PARETSKAIA,KAZ
gpusa2025,2526,1,women,individual,5,MERIGUET Philippe,FRA
gpusa2025,2526,1,women,individual,6,Karol PESCOSTA,ITA
gpusa2025,2526,1,women,individual,7,HORIUCHI Ritsuko,JPN
gpusa2025,2526,1,women,individual,8,Carmen LAUN,GER
gpusa2025,2526,1,women,individual,9,Jung LEE Sue,KOR
gpusa2025,2526,0,women,individual,1,Dawn EYERLY,USA
gpusa2025,2526,0,women,individual,2,FIODOROVA Nadezhda,GEO
gpusa2025,2526,0,women,individual,3,Agnieszka SWIDERSKA,POL
gpusa2025,2526,0,women,individual,4,Nadezhda PARETSKAIA,KAZ
gpusa2025,2526,0,women,individual,5,MERIGUET Philippe,FRA
gpusa2025,2526,0,women,individual,6,Karol PESCOSTA,ITA
gpusa2025,2526,0,women,individual,7,HORIUCHI Ritsuko,JPN
gpusa2025,2526,0,women,individual,8,Carmen LAUN,GER
gpusa2025,2526,0,women,individual,9,Jung LEE Sue,KOR
gpusa2025,2526,1,pairs,individual,1,HORIUCHI Ritsuko,JPN
gpusa2025,2526,1,pairs,individual,2,Carmen LAUN,GER
gpusa2025,2526,1,pairs,individual,3,WANG Yu,CHN
gpusa2025,2526,1,pairs,individual,4,Mark STORTON,AUS
gpusa2025,2526,1,pairs,individual,5,FIODOROVA Nadezhda,GEO
gpusa2025,2526,1,pairs,individual,6,DAVIDSSON Laila,SWE
gpusa2025,2526,1,pairs,individual,7,Agnieszka SWIDERSKA,POL
gpusa2025,2526,1,pairs,individual,8,CONACHER Ron,CAN
gpusa2025,2526,1,pairs,individual,9,GRAHAM Peggy,USA
gpusa2025,2526,0,pairs,individual,1,HORIUCHI Ritsuko,JPN
gpusa2025,2526,0,pairs,individual,2,Carmen LAUN,GER
gpusa2025,2526,0,pairs,individual,3,WANG Yu,CHN
gpusa2025,2526,0,pairs,individual,4,Mark STORTON,AUS
gpusa2025,2526,0,pairs,individual,5,FIODOROVA Nadezhda,GEO
gpusa2025,2526,0,pairs,individual,6,DAVIDSSON Laila,SWE
gpusa2025,2526,0,pairs,individual,7,Agnieszka SWIDERSKA,POL
gpusa2025,2526,0,pairs,individual,8,CONACHER Ron,CAN
gpusa2025,2526,0,pairs,individual,9,GRAHAM Peggy,USA
gpfra2025,2526,1,men,individual,1,Andrew BOSCO,CAN
gpfra2025,2526,1,men,individual,2,Kevin ROSENSTEIN,USA
gpfra2025,2526,1,men,individual,3,CUCUPHAT Helene,FRA
gpfra2025,2526,1,men,individual,4,KUNO Yoko,JPN
gpfra2025,2526,1,men,individual,5,Elena KHMYZENKO,GEO
gpfra2025,2526,1,men,individual,6,Tatiana YORDANOVA,BUL
gpfra2025,2526,1,men,individual,7,LOCATELLI Raffaella,ITA
gpfra2025,2526,1,men,individual,8,Kadi ZVIRIK,EST
gpfra2025,2526,1,men,individual,9,anne crivelli en. isabella mariotta,SUI
gpfra2025,2526,0,men,individual,1,Andrew BOSCO,CAN
gpfra2025,2526,0,men,individual,2,Kevin ROSENSTEIN,USA
gpfra2025,2526,0,men,individual,3,CUCUPHAT Helene,FRA
gpfra2025,2526,0,men,individual,4,KUNO Yoko,JPN
gpfra2025,2526,0,men,individual,5,Elena KHMYZENKO,GEO
gpfra2025,2526,0,men,individual,6,Tatiana YORDANOVA,BUL
gpfra2025,2526,0,men,individual,7,LOCATELLI Raffaella,ITA
gpfra2025,2526,0,men,individual,8,Kadi ZVIRIK,EST
gpfra2025,2526,0,men,individual,9,anne crivelli en. isabella mariotta,SUI
gpfra2025,2526,1,women,individual,1,Kadi ZVIRIK,EST
gpfra2025,2526,1,women,individual,2,Kevin ROSENSTEIN,USA
gpfra2025,2526,1,women,individual,3,LOCATELLI Raffaella,ITA
gpfra2025,2526,1,women,individual,4,BATES Leah,AUS
gpfra2025,2526,1,women,individual,5,KUNO Yoko,JPN
gpfra2025,2526,1,women,individual,6,Marta OLOZAGARRE,ESP
gpfra2025,2526,1,women,individual,7,an so young,KOR
gpfra2025,2526,1,women,individual,8,anne crivelli en. isabella mariotta,SUI
gpfra2025,2526,1,women,individual,9,Isabelle PEROLINI,FRA
gpfra2025,2526,0,women,individual,1,Kadi ZVIRIK,EST
gpfra2025,2526,0,women,individual,2,Kevin ROSENSTEIN,USA
gpfra2025,2526,0,women,individual,3,LOCATELLI Raffaella,ITA
gpfra2025,2526,0,women,individual,4,BATES Leah,AUS
gpfra2025,2526,0,women,individual,5,KUNO Yoko,JPN
gpfra2025,2526,0,women,individual,6,Marta OLOZAGARRE,ESP
gpfra2025,2526,0,women,individual,7,an so young,KOR
gpfra2025,2526,0,women,individual,8,anne crivelli en. isabella mariotta,SUI
gpfra2025,2526,0,women,individual,9,Isabelle PEROLINI,FRA
gpfra2025,2526,1,pairs,individual,1,Albert SAADI,MON
gpfra2025,2526,1,pairs,individual,2,Attila SOOS,HUN
gpfra2025,2526,1,pairs,individual,3,Marta OLOZAGARRE,ESP
gpfra2025,2526,1,pairs,individual,4,Andrew BOSCO,CAN
gpfra2025,2526,1,pairs,individual,5,jean kerbourch yves,FRA
gpfra2025,2526,1,pairs,individual,6,BATES Leah,AUS
gpfra2025,2526,1,pairs,individual,7,an so young,KOR
gpfra2025,2526,1,pairs,individual,8,Kevin ROSENSTEIN,USA
gpfra2025,2526,1,pairs,individual,9,KUNO Yoko,JPN
gpfra2025,2526,0,pairs,individual,1,Albert SAADI,MON
gpfra2025,2526,0,pairs,individual,2,Attila SOOS,HUN
gpfra2025,2526,0,pairs,individual,3,Marta OLOZAGARRE,ESP
gpfra2025,2526,0,pairs,individual,4,Andrew BOSCO,CAN
gpfra2025,2526,0,pairs,individual,5,jean kerbourch yves,FRA
gpfra2025,2526,0,pairs,individual,6,BATES Leah,AUS
gpfra2025,2526,0,pairs,individual,7,an so young,KOR
gpfra2025,2526,0,pairs,individual,8,Kevin ROSENSTEIN,USA
gpfra2025,2526,0,pairs,individual,9,KUNO Yoko,JPN
