rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,extra_points,factor,final_score,goe,info,program_component,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,is_mens
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,7.26,3F!+2T,8.0,1.0,,7.18,-0.08,!,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,3.9,StSq4,9.0,0.0,,4.85,0.95,,,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,3.0,ChSq1,10.0,0.0,,4.43,1.43,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,3.5,CCoSp4,11.0,0.0,,4.55,1.05,,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,2.7,LSp4,12.0,0.0,,3.74,1.04,,,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,,,,,1.6,8.46,,,Composition,8.25,8.5,8.25,8.5,8.5,8.75,8.5,8.5,8.5,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,,,,,1.6,8.46,,,Interpretation of the Music,8.25,8.25,8.5,8.25,8.5,9.0,8.5,8.5,8.75,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,,,,,1.6,8.61,,,Performance,8.5,8.5,8.5,8.5,8.75,9.0,8.5,8.75,8.75,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,,,,,1.6,8.36,,,Skating Skills,8.25,8.25,8.5,8.25,8.5,8.5,8.5,8.25,8.25,0,0
7,Liu Alysa,USA,18,139.45,71.95,67.5,0.0,,,,,1.6,8.29,,,Transitions,8.0,8.0,8.25,8.5,8.25,8.5,8.25,8.25,8.5,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,6.88,3F+2A+SEQ,1.0,0.0,,8.47,1.59,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,4.9,3Lo,2.0,0.0,,5.25,0.35,,,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,3.5,CCoSp4,3.0,0.0,,4.7,1.2,,,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,4.3,3S,4.0,0.0,,3.56,-0.74,,,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,3.3,2A,5.0,0.0,,3.87,0.57,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,3.9,StSq4,6.0,0.0,,5.13,1.23,,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,7.26,3Fq+2T,7.0,1.0,,7.03,-0.23,q,,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,9.79,3Lz+2T+2Lo,8.0,1.0,,9.45,-0.34,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,3.5,FCCoSp4,9.0,0.0,,4.4,0.9,,,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,6.49,3Lz,10.0,1.0,,8.09,1.6,,,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,3.0,ChSq1,11.0,0.0,,4.64,1.64,,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,2.7,LSp4,12.0,0.0,,3.66,0.96,,,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,,,,,1.6,8.57,,,Composition,8.25,8.75,9.0,8.5,8.5,8.5,8.5,8.75,8.5,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,,,,,1.6,8.79,,,Interpretation of the Music,8.25,8.75,9.0,8.75,8.75,9.0,8.75,9.0,8.5,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,,,,,1.6,8.71,,,Performance,8.5,8.75,8.75,8.75,8.5,9.0,8.75,8.75,8.75,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,,,,,1.6,8.46,,,Skating Skills,8.25,8.75,8.5,8.75,8.25,8.75,8.25,8.25,8.5,0,0
8,Bell Mariah,USA,15,136.92,68.25,68.67,0.0,,,,,1.6,8.39,,,Transitions,8.0,8.5,8.5,8.5,8.25,8.5,8.25,8.25,8.5,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,10.1,3Lz!q+3T,1.0,0.0,,8.92,-1.18,!,,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-3.0,-3.0,-1.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,3.3,2A,2.0,0.0,,4.01,0.71,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,5.3,3F,3.0,0.0,,6.59,1.29,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,3.3,2A,4.0,0.0,,4.05,0.75,,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,3.5,CCoSp4,5.0,0.0,,4.8,1.3,,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,3.9,StSq4,6.0,0.0,,5.35,1.45,,,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,7.92,3Lz!+2T,7.0,1.0,,8.34,0.42,!,,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,9.13,3F+2T+2Lo,8.0,1.0,,10.04,0.91,,,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,0.44,1S,9.0,1.0,,0.44,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,2.7,LSp4,10.0,0.0,,3.93,1.23,,,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,3.0,ChSq1,11.0,0.0,,5.07,2.07,,,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,3.5,FCCoSp4,12.0,0.0,,4.65,1.15,,,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,,,,,1.6,8.93,,,Composition,8.75,9.0,9.25,8.75,8.75,9.0,9.0,9.5,8.75,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,,,,,1.6,9.04,,,Interpretation of the Music,8.75,9.25,9.0,9.0,9.0,8.75,9.0,9.25,9.25,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,,,,,1.6,8.82,,,Performance,8.75,8.75,9.0,8.75,8.75,8.75,9.0,9.5,8.75,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,,,,,1.6,8.71,,,Skating Skills,8.75,9.0,8.5,8.75,8.75,8.75,8.75,8.75,8.5,0,0
9,Hendrickx Loena,BEL,19,136.7,66.19,70.51,0.0,,,,,1.6,8.57,,,Transitions,8.5,8.75,8.5,8.5,8.5,8.5,8.75,9.0,8.5,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,10.1,3Lz+3T,1.0,0.0,,11.53,1.43,,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,3.3,2A,2.0,0.0,,4.05,0.75,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,4.3,3S,3.0,0.0,,4.98,0.68,,,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,4.9,3Lo,4.0,0.0,,5.95,1.05,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,3.0,ChSq1,5.0,0.0,,4.0,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,3.2,FCSp4,6.0,0.0,,3.98,0.78,,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,10.45,3Fq+3T,7.0,1.0,,10.22,-0.23,q,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,8.69,3F+2T+2T,8.0,1.0,,9.07,0.38,,,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,0.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,3.63,2A,9.0,1.0,,4.15,0.52,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,3.5,CCoSp4,10.0,0.0,,4.15,0.65,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,3.9,StSq4,11.0,0.0,,5.07,1.17,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,2.4,LSp3,12.0,0.0,,2.91,0.51,,,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,,,,,1.6,8.29,,,Composition,8.0,8.25,8.25,8.25,8.25,7.75,8.5,8.5,8.5,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,,,,,1.6,8.32,,,Interpretation of the Music,8.25,8.25,8.25,8.5,8.5,8.0,8.25,8.5,8.25,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,,,,,1.6,8.32,,,Performance,8.0,8.0,8.25,8.5,8.5,8.25,8.25,8.75,8.5,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,,,,,1.6,8.14,,,Skating Skills,8.0,7.75,8.25,8.25,8.25,8.0,8.25,8.25,8.0,0,0
10,Gubanova Anastasiia,GEO,16,135.58,70.06,65.52,0.0,,,,,1.6,7.89,,,Transitions,7.75,7.5,8.0,8.0,8.25,7.5,8.0,8.0,8.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,10.1,3Lz!+3T,1.0,0.0,,10.52,0.42,!,,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,7.5,2A+3Tq,2.0,0.0,,7.44,-0.06,q,,-1.0,0.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,4.9,3Lo,3.0,0.0,,5.95,1.05,,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,5.3,3F,4.0,0.0,,6.51,1.21,,,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,3.2,FCSp4,5.0,0.0,,3.84,0.64,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,5.19,3Lze,6.0,1.0,,4.65,-0.54,e,,-3.0,-1.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,8.03,3S+2T+2Lo,7.0,1.0,,8.71,0.68,,,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,3.5,CCoSp4,8.0,0.0,,4.3,0.8,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,3.0,ChSq1,9.0,0.0,,4.14,1.14,,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,3.63,2A,10.0,1.0,,4.38,0.75,,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,3.9,StSq4,11.0,0.0,,4.96,1.06,,,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,2.5,SSp4,12.0,0.0,,3.21,0.71,,,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,,,,,1.6,8.36,,,Composition,8.0,8.25,7.75,8.5,8.25,8.5,8.5,8.5,8.5,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,,,,,1.6,8.29,,,Interpretation of the Music,8.25,8.25,8.0,8.5,7.75,8.5,8.75,8.0,8.5,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,,,,,1.6,8.32,,,Performance,7.75,8.5,7.75,8.75,8.0,8.75,8.5,8.25,8.5,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,,,,,1.6,8.36,,,Skating Skills,8.25,8.5,8.25,8.75,8.25,8.75,8.25,8.0,8.25,0,0
11,Kim Yelim,KOR,17,134.85,68.61,66.24,0.0,,,,,1.6,8.07,,,Transitions,7.75,8.25,7.75,8.5,8.0,8.25,8.25,7.75,8.25,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,11.7,3Lzq+1Eu+3F!q,1.0,0.0,,9.76,-1.94,!,,-4.0,-5.0,-3.0,-3.0,0.0,-2.0,-4.0,-4.0,-3.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,5.9,3Lz,2.0,0.0,,6.66,0.76,,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,4.2,3T,3.0,0.0,,4.92,0.72,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,3.3,2A,4.0,0.0,,3.77,0.47,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,3.5,FCCoSp4,5.0,0.0,,4.15,0.65,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,7.22,3Lo+2A+SEQ,6.0,1.0,,7.92,0.7,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,6.16,3S+2T,7.0,1.0,,6.59,0.43,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,3.0,ChSq1,8.0,0.0,,3.71,0.71,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,5.39,3Lo,9.0,1.0,,6.16,0.77,,,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,3.5,CCoSp4,10.0,0.0,,4.2,0.7,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,3.9,StSq4,11.0,0.0,,5.01,1.11,,,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,2.7,LSp4,12.0,0.0,,3.39,0.69,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,,,,,1.6,7.61,,,Composition,7.75,8.25,7.0,7.5,7.25,7.75,7.5,8.0,7.5,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,,,,,1.6,7.61,,,Interpretation of the Music,7.75,8.25,7.25,7.75,7.5,7.5,7.75,7.75,7.25,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,,,,,1.6,7.71,,,Performance,7.5,8.25,7.0,8.0,7.5,7.75,7.5,8.25,7.5,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,,,,,1.6,7.57,,,Skating Skills,7.5,7.75,7.25,7.75,7.25,7.75,7.5,8.0,7.5,0,0
12,Kurakova Ekaterina,POL,2,126.76,66.24,60.52,0.0,,,,,1.6,7.32,,,Transitions,7.25,7.75,6.25,7.5,7.0,7.5,7.25,7.5,7.25,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,5.9,3Lz!,1.0,0.0,,5.98,0.08,!,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,7.5,2A+3T,2.0,0.0,,7.98,0.48,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,3.3,2A,3.0,0.0,,3.87,0.57,,,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,5.3,3F,4.0,0.0,,6.36,1.06,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,3.0,FCCoSp3,5.0,0.0,,3.39,0.39,,,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,3.0,ChSq1,6.0,0.0,,3.36,0.36,,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,11.77,3Lz!+1Eu+3Sq,7.0,1.0,,10.42,-1.35,!,,-2.0,-2.0,-3.0,-2.0,-3.0,-3.0,-2.0,-2.0,1.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,5.39,3Lo,8.0,1.0,,6.3,0.91,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,6.82,3Lo+2T,9.0,1.0,,7.1,0.28,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,3.5,CCoSp4,10.0,0.0,,3.9,0.4,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,3.3,StSq3,11.0,0.0,,3.68,0.38,,,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,2.7,LSp4,12.0,0.0,,3.2,0.5,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,,,,,1.6,7.29,,,Composition,7.5,7.0,7.5,7.25,7.0,7.25,7.25,7.25,8.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,,,,,1.6,7.21,,,Interpretation of the Music,7.5,6.5,7.75,7.25,6.75,7.5,6.75,7.0,8.0,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,,,,,1.6,7.21,,,Performance,7.25,6.75,7.75,7.5,7.25,7.25,6.75,6.75,8.25,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,,,,,1.6,7.36,,,Skating Skills,7.5,7.0,7.75,7.5,7.0,7.25,7.25,7.25,7.75,0,0
13,Safonova Viktoriia,BLR,9,123.37,65.54,57.83,0.0,,,,,1.6,7.07,,,Transitions,7.25,7.0,7.5,7.25,7.0,6.75,6.75,6.75,7.75,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,10.1,3Lz+3Tq,1.0,0.0,,8.08,-2.02,q,,-2.0,-2.0,-5.0,-3.0,-3.0,-5.0,-4.0,-4.0,-3.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,5.3,3F,2.0,0.0,,6.44,1.14,,,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,7.24,2Aq+1Eu+3S<,3.0,0.0,,6.16,-1.08,<,,-3.0,-3.0,-4.0,-1.0,-3.0,-4.0,-4.0,-4.0,-1.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,4.9,3Lo,4.0,0.0,,5.53,0.63,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,3.9,StSq4,5.0,0.0,,4.68,0.78,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,7.92,3Lz+2T,6.0,1.0,,8.93,1.01,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,3.63,2A,7.0,1.0,,4.05,0.42,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,3.2,FCSp4,8.0,0.0,,3.93,0.73,,,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,3.78,3S<,9.0,1.0,,2.11,-1.67,<,,-4.0,-5.0,-5.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,2.25,FCCoSp3V,10.0,0.0,,2.77,0.52,,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,3.5,CCoSp4,11.0,0.0,,4.3,0.8,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,3.0,ChSq1,12.0,0.0,,4.14,1.14,,,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,,,,,1.6,7.57,,,Composition,7.5,8.0,7.25,7.5,7.75,7.75,7.25,7.75,7.5,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,,,,,1.6,7.5,,,Interpretation of the Music,7.5,7.75,7.25,7.25,7.75,7.75,7.5,7.5,7.25,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,,,,,1.6,7.46,,,Performance,7.25,7.75,7.0,7.25,7.5,8.0,7.25,7.75,7.5,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,,,,,1.6,7.5,,,Skating Skills,7.5,7.75,7.25,7.5,7.5,8.0,7.25,7.5,7.5,0,0
14,Mikutina Olga,AUT,8,121.06,61.12,59.94,0.0,,,,,1.6,7.43,,,Transitions,7.25,8.0,7.0,7.5,7.5,7.75,7.25,7.25,7.5,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,10.1,3Lz!+3T,1.0,0.0,,10.18,0.08,!,,-1.0,0.0,-2.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,4.9,3Lo,2.0,0.0,,5.46,0.56,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,3.5,FCCoSp4,3.0,0.0,,4.2,0.7,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,5.3,3F,4.0,0.0,,5.98,0.68,,,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,4.3,3S,5.0,0.0,,4.73,0.43,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,3.3,StSq3,6.0,0.0,,3.11,-0.19,,,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,3.63,2Aq,7.0,1.0,,3.21,-0.42,q,,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,0,0
15,Ryabova Ekaterina,AZE,10,118.15,59.58,58.57,0.0,5.06,2A+2T,8.0,1.0,,5.11,0.05,,,1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0,0
